t,c,l,s200,w200,cape,trcape,cpi,div,tr_nom,tr_real,price_real
1932-12-27,6.92,6.6,6.5468,16.5581,8.37815,11.1881,13.1,0.5,0.523886,13.3528,176.377
1933-01-03,7.23,6.83,6.5261,16.4677,8.90039,11.9228,12.9,0.495,0.548076,14.1859,187.135
1933-01-09,7.25,7.13,6.51235,16.3736,8.92501,11.9558,12.9,0.495,0.550313,14.2438,187.653
1933-01-16,7.06,6.95,6.5079,16.2811,8.69112,11.6425,12.9,0.495,0.536614,13.8893,182.735
1933-01-23,7.04,6.98,6.527,16.1887,8.66649,11.6095,12.9,0.495,0.535817,13.8686,182.217
1933-01-30,6.53,6.53,6.54135,16.0961,8.03867,10.7685,12.9,0.495,0.497725,12.8827,169.017
1933-02-06,6.66,6.48,6.55475,16.0036,8.33944,11.2134,12.7,0.49,0.508352,13.365,175.096
1933-02-14,6.23,6.13,6.5602,15.9077,7.80101,10.4894,12.7,0.49,0.47625,12.521,163.791
1933-02-20,5.9,5.68,6.56205,15.8093,7.38779,9.93379,12.7,0.49,0.451744,11.8767,155.115
1933-02-27,5.84,5.53,6.55745,15.7067,7.31266,9.83277,12.7,0.49,0.447871,11.7749,153.538
1933-03-15,6.63,6.63,6.57605,15.6081,8.38028,11.3091,12.6,0.485,0.509172,13.4928,175.691
1933-03-20,6.25,6.12,6.5995,15.5089,7.89996,10.6609,12.6,0.485,0.480705,12.7384,165.621
1933-03-27,5.85,5.85,6.6336,15.4126,7.39436,9.97861,12.6,0.485,0.450657,11.9421,155.022
1933-04-03,6.12,5.87,6.6633,15.319,7.74824,10.486,12.6,0.48,0.472168,12.5122,162.176
1933-04-10,6.67,6.41,6.69495,15.2247,8.44457,11.4284,12.6,0.48,0.515313,13.6555,176.751
1933-04-17,7.44,6.53,6.751,15.1323,9.41943,12.7477,12.6,0.48,0.575515,15.2508,197.156
1933-04-24,7.83,7.7,6.8317,15.0383,9.91319,13.4159,12.6,0.48,0.606398,16.0692,207.49
1933-05-01,8.74,8.41,6.93225,14.945,11.0848,15.0233,12.6,0.475,0.67758,17.9555,231.605
1933-05-08,9.03,8.34,7.03445,14.8485,11.4526,15.5218,12.6,0.475,0.700771,18.57,239.29
1933-05-15,8.82,8.68,7.1329,14.7498,11.1862,15.1609,12.6,0.475,0.685183,18.1569,233.725
1933-05-22,9.34,8.64,7.22075,14.6527,11.8457,16.0547,12.6,0.475,0.726289,19.2462,247.504
1933-05-29,10.13,9.64,7.2952,14.56,12.8477,17.4126,12.6,0.475,0.788431,20.8929,268.439
1933-06-05,10.41,10.04,7.3715,14.4643,13.1241,17.7999,12.7,0.47,0.810927,21.3199,273.687
1933-06-12,9.81,9.74,7.4427,14.3714,12.3677,16.7739,12.7,0.47,0.764892,20.1096,257.912
1933-06-19,10.56,10.22,7.5086,14.2731,13.3132,18.0563,12.7,0.47,0.824074,21.6655,277.63
1933-06-26,10.91,10.74,7.56985,14.1722,13.7544,18.6548,12.7,0.47,0.852093,22.4022,286.832
1933-07-03,11.96,11.55,7.6271,14.0735,14.6484,19.8744,13.1,0.465,0.934798,23.8261,304.836
1933-07-10,11.85,11.71,7.71845,13.9736,14.5137,19.6916,13.1,0.465,0.926899,23.6248,302.033
1933-07-17,9.65,9.65,7.80505,13.8649,11.8191,16.0358,13.1,0.465,0.755516,19.2566,245.959
1933-07-24,10.43,10.32,7.8617,13.7601,12.7745,17.3319,13.1,0.465,0.817284,20.8309,265.84
1933-07-31,10.13,9.95,7.9192,13.6594,12.407,16.8334,13.1,0.465,0.794477,20.2496,258.193
1933-08-07,10.59,10.05,8.00945,13.5691,12.9021,17.5141,13.2,0.46,0.831248,21.0263,267.873
1933-08-14,10.58,10.2,8.0924,13.4682,12.8899,17.4975,13.2,0.46,0.831157,21.024,267.62
1933-08-21,11.28,10.75,8.1942,13.3804,13.7427,18.6552,13.2,0.46,0.886844,22.4326,285.326
1933-08-28,11.23,11.09,8.30455,13.306,13.6818,18.5725,13.2,0.46,0.883608,22.3508,284.062
1933-09-05,10.66,10.66,8.3774,13.2385,13.0206,17.6832,13.2,0.455,0.839447,21.2337,269.643
1933-09-11,10.82,10.82,8.4692,13.1867,13.2161,17.9486,13.2,0.455,0.852736,21.5699,273.691
1933-09-18,10.26,10.03,8.55865,13.1365,12.5321,17.0196,13.2,0.455,0.809291,20.4709,259.526
1933-09-25,9.72,9.65,8.63895,13.0775,11.8725,16.1239,13.2,0.455,0.767387,19.411,245.866
1933-10-02,10.05,9.62,8.71655,13.0231,12.3086,16.7289,13.2,0.45,0.794124,20.0873,254.214
1933-10-09,9.85,9.85,8.7786,12.9601,12.0637,16.396,13.2,0.45,0.779004,19.7048,249.155
1933-10-16,8.86,8.61,8.8341,12.8959,10.8512,14.7481,13.2,0.45,0.701393,17.7416,224.113
1933-10-23,9.54,9.02,8.9019,12.8428,11.684,15.88,13.2,0.45,0.755909,19.1206,241.313
1933-10-30,9.54,8.96,8.954,12.7864,11.684,15.88,13.2,0.45,0.756595,19.138,241.313
1933-11-06,9.72,9.45,9.0025,12.7289,11.9381,16.2348,13.2,0.445,0.771549,19.5162,245.866
1933-11-13,9.92,9.58,9.072,12.6707,12.1837,16.5688,13.2,0.445,0.788104,19.935,250.925
1933-11-20,10.01,9.87,9.1473,12.6142,12.2943,16.7191,13.2,0.445,0.795934,20.1331,253.202
1933-11-27,9.91,9.69,9.2075,12.5536,12.1714,16.5521,13.2,0.445,0.788663,19.9491,250.672
1933-12-04,10.1,9.9,9.2955,12.4901,12.4419,16.9271,13.2,0.44,0.804457,20.3486,255.478
1933-12-11,10.07,10.07,9.39285,12.4256,12.405,16.8768,13.2,0.44,0.802741,20.3053,254.719
1933-12-18,9.86,9.55,9.49,12.3582,12.1463,16.5249,13.2,0.44,0.786676,19.8989,249.408
1933-12-26,9.97,9.58,9.57165,12.2934,12.2818,16.7092,13.2,0.44,0.796127,20.1379,252.19
1934-01-02,9.81,9.81,9.63645,12.2261,12.123,16.496,13.2,0.4408,0.784028,19.8319,248.143
1934-01-08,10.07,9.76,9.73205,12.1585,12.4443,16.9332,13.2,0.4408,0.805485,20.3746,254.719
1934-01-15,10.93,10.63,9.84955,12.0959,13.5071,18.3794,13.2,0.4408,0.874953,22.1318,276.473
1934-01-22,11.02,10.91,9.97285,12.0295,13.6183,18.5307,13.2,0.4408,0.882836,22.3312,278.75
1934-01-29,11.45,11.17,10.0919,11.9625,14.1497,19.2538,13.2,0.4408,0.917963,23.2198,289.626
1934-02-05,11.18,11.18,10.1906,11.8907,13.7547,18.715,13.3,0.4417,0.896998,22.5189,280.671
1934-02-13,11.54,11.22,10.2597,11.8192,14.1976,19.3177,13.3,0.4417,0.926563,23.2611,289.708
1934-02-19,11.13,11.13,10.315,11.7461,13.6932,18.6313,13.3,0.4417,0.894326,22.4518,279.415
1934-02-26,11.07,10.69,10.367,11.6749,13.6193,18.5309,13.3,0.4417,0.890187,22.3479,277.909
1934-03-05,10.73,10.6,10.4162,11.6107,13.2422,18.0197,13.3,0.4425,0.86353,21.6787,269.373
1934-03-12,10.82,10.79,10.4628,11.5463,13.3533,18.1708,13.3,0.4425,0.871458,21.8777,271.633
1934-03-19,10.53,10.45,10.4797,11.4776,12.9954,17.6838,13.3,0.4425,0.848787,21.3085,264.352
1934-03-26,10.62,10.42,10.4858,11.4105,13.1064,17.835,13.3,0.4425,0.856727,21.5079,266.612
1934-04-02,10.95,10.76,10.5,11.3428,13.5555,18.4468,13.3,0.4433,0.884036,22.1935,274.896
1934-04-09,10.95,10.87,10.5115,11.28,13.5555,18.4468,13.3,0.4433,0.884725,22.2107,274.896
1934-04-16,11.16,10.78,10.5143,11.2245,13.8155,18.8006,13.3,0.4433,0.902381,22.654,280.168
1934-04-23,10.8,10.79,10.4932,11.1772,13.3698,18.1941,13.3,0.4433,0.873961,21.9405,271.131
1934-04-30,10.32,10.25,10.4549,11.1298,12.7756,17.3855,13.3,0.4433,0.835808,20.9827,259.08
1934-05-07,9.55,9.55,10.427,11.0763,11.8587,16.1444,13.3,0.4442,0.774138,19.4345,239.75
1934-05-14,9.85,9.45,10.4076,11.0228,12.2313,16.6516,13.3,0.4442,0.799149,20.0624,247.281
1934-05-21,9.7,9.56,10.393,10.9624,12.045,16.398,13.3,0.4442,0.787672,19.7743,243.516
1934-05-28,9.38,9.38,10.374,10.9018,11.6476,15.857,13.3,0.4442,0.762381,19.1393,235.482
1934-06-04,10.17,9.49,10.3557,10.8471,12.5721,17.1217,13.4,0.445,0.827286,20.6138,253.409
1934-06-11,10.23,10.05,10.3365,10.7969,12.6462,17.2227,13.4,0.445,0.832863,20.7527,254.904
1934-06-18,9.76,9.76,10.309,10.7422,12.0652,16.4314,13.4,0.445,0.795295,19.8166,243.193
1934-06-25,9.81,9.73,10.2852,10.6873,12.127,16.5156,13.4,0.445,0.800066,19.9355,244.439
1934-07-02,9.91,9.66,10.26,10.63,12.2871,16.7429,13.4,0.4458,0.808921,20.1562,246.931
1934-07-09,9.93,9.88,10.2431,10.573,12.3119,16.7767,13.4,0.4458,0.811254,20.2143,247.429
1934-07-16,9.47,9.47,10.2384,10.5128,11.7415,15.9995,13.4,0.4458,0.774373,19.2953,235.967
1934-07-23,8.6,8.36,10.21,10.4524,10.6628,14.5296,13.4,0.4458,0.703933,17.5402,214.289
1934-07-30,8.9,8.67,10.1818,10.3998,11.0348,15.0365,13.4,0.4458,0.729191,18.1695,221.764
1934-08-06,8.93,8.69,10.1779,10.3473,11.1036,15.1412,13.4,0.4467,0.732353,18.2483,222.512
1934-08-13,9.06,9.04,10.1702,10.3021,11.2653,15.3616,13.4,0.4467,0.743718,18.5315,225.751
1934-08-20,9.52,8.97,10.1709,10.2639,11.8373,16.1416,13.4,0.4467,0.782184,19.49,237.213
1934-08-27,9.15,9.15,10.1579,10.2209,11.3772,15.5142,13.4,0.4467,0.75249,18.7501,227.994
1934-09-04,8.92,8.92,10.1402,10.1808,10.9591,14.9561,13.6,0.4475,0.734283,18.0273,218.994
1934-09-10,8.47,8.47,10.1084,10.1427,10.4062,14.2016,13.6,0.4475,0.697948,17.1353,207.946
1934-09-17,8.95,8.45,10.0776,10.103,10.996,15.0064,13.6,0.4475,0.73821,18.1237,219.731
1934-09-24,9.08,8.9,10.0494,10.0624,11.1557,15.2244,13.6,0.4475,0.749642,18.4044,222.922
1934-10-01,9,8.82,10.0211,10.0255,11.1704,15.2567,13.5,0.4483,0.743749,18.395,222.595
1934-10-08,9.19,8.83,10.0083,9.9893,11.4062,15.5788,13.5,0.4483,0.760163,18.8009,227.294
1934-10-15,9.03,9,9.9861,9.9573,11.2076,15.3076,13.5,0.4483,0.747642,18.4913,223.337
1934-10-22,8.8,8.8,9.9629,9.92435,10.9222,14.9177,13.5,0.4483,0.729312,18.0379,217.648
1934-10-29,8.87,8.76,9.92165,9.89445,11.0091,15.0364,13.5,0.4483,0.735828,18.1991,219.38
1934-11-05,9.3,9.02,9.8872,9.8617,11.5733,15.8177,13.5,0.4492,0.772216,19.0991,230.015
1934-11-13,9.18,9,9.848,9.82725,11.4239,15.6136,13.5,0.4492,0.76297,18.8704,227.047
1934-11-19,9.27,9.1,9.79065,9.79535,11.5359,15.7667,13.5,0.4492,0.771168,19.0731,229.273
1934-11-26,9.54,9.43,9.75105,9.76095,11.8719,16.2259,13.5,0.4492,0.794348,19.6464,235.951
1934-12-03,9.46,9.41,9.7037,9.7273,11.8907,16.2621,13.4,0.45,0.788407,19.645,235.718
1934-12-10,9.11,9.11,9.65615,9.6915,11.4508,15.6604,13.4,0.45,0.759959,18.9362,226.997
1934-12-17,9.04,9.02,9.61105,9.6508,11.3628,15.5401,13.4,0.45,0.754841,18.8086,225.253
1934-12-24,9.41,9.06,9.57885,9.6093,11.8279,16.1761,13.4,0.45,0.786459,19.5965,234.472
1934-12-31,9.51,9.5,9.5514,9.5667,11.9536,16.348,13.4,0.45,0.79554,19.8227,236.964
1935-01-07,9.25,9.25,9.52375,9.52635,11.4835,15.715,13.6,0.45,0.774514,19.015,227.096
1935-01-14,9.18,8.96,9.4862,9.48565,11.3966,15.5961,13.6,0.45,0.769377,18.8889,225.377
1935-01-21,9.23,9.18,9.4445,9.4415,11.4587,15.681,13.6,0.45,0.774293,19.0096,226.605
1935-01-28,9.05,8.98,9.3968,9.4007,11.2352,15.3752,13.6,0.45,0.759919,18.6567,222.186
1935-02-04,9.03,8.81,9.3437,9.3636,11.1495,15.2645,13.7,0.45,0.758966,18.4973,220.077
1935-02-11,9.06,9.01,9.30655,9.3266,11.1866,15.3152,13.7,0.45,0.762215,18.5765,220.808
1935-02-18,9.03,9.03,9.28225,9.2931,11.1495,15.2645,13.7,0.45,0.760419,18.5327,220.077
1935-02-25,8.79,8.74,9.25335,9.2606,10.8532,14.8588,13.7,0.45,0.740938,18.0579,214.227
1935-03-04,8.54,8.45,9.22815,9.23005,10.559,14.4613,13.7,0.45,0.720594,17.5621,208.134
1935-03-11,8.23,8.06,9.19035,9.194,10.1757,13.9363,13.7,0.45,0.695167,16.9424,200.579
1935-03-18,8.55,8.14,9.1569,9.16455,10.5714,14.4782,13.7,0.45,0.722927,17.619,208.378
1935-03-25,8.45,8.35,9.1233,9.1371,10.4477,14.3089,13.7,0.45,0.715204,17.4307,205.941
1935-04-01,8.78,8.48,9.0838,9.1159,10.7848,14.7659,13.8,0.446667,0.743862,17.9978,212.433
1935-04-08,8.95,8.78,9.054,9.09365,10.9937,15.0518,13.8,0.446667,0.758992,18.3639,216.546
1935-04-15,9.14,8.22,9.0335,9.0706,11.227,15.3713,13.8,0.446667,0.775833,18.7714,221.143
1935-04-22,9.4,9.32,9.0241,9.0515,11.5464,15.8085,13.8,0.446667,0.798632,19.323,227.434
1935-04-29,9.42,9.23,9.0088,9.02185,11.571,15.8422,13.8,0.446667,0.801061,19.3818,227.918
1935-05-06,9.75,9.38,9.006,8.9943,11.9856,16.3971,13.8,0.443333,0.829849,20.0783,235.902
1935-05-13,10.01,9.15,9.0284,8.9712,12.3052,16.8343,13.8,0.443333,0.852704,20.6313,242.193
1935-05-20,10.02,9.89,9.05745,8.94995,12.3175,16.8511,13.8,0.443333,0.854282,20.6694,242.435
1935-05-27,9.58,9.58,9.0764,8.928,11.7766,16.1112,13.8,0.443333,0.817495,19.7794,231.789
1935-06-03,9.9,9.67,9.09585,8.90885,12.2669,16.764,13.7,0.44,0.845524,20.6069,241.28
1935-06-10,10.22,10.03,9.1188,8.8919,12.6634,17.3058,13.7,0.44,0.873577,21.2906,249.079
1935-06-17,10.38,10.15,9.14175,8.87235,12.8617,17.5768,13.7,0.44,0.887976,21.6415,252.978
1935-06-24,10.24,10.15,9.17185,8.85425,12.6882,17.3397,13.7,0.44,0.876724,21.3673,249.566
1935-07-01,10.47,10.28,9.20435,8.83665,12.979,17.7125,13.7,0.44,0.89714,21.8648,255.172
1935-07-08,10.62,10.52,9.2542,8.8233,13.1649,17.9662,13.7,0.44,0.910718,22.1958,258.828
1935-07-15,10.58,10.58,9.29345,8.81275,13.1154,17.8986,13.7,0.44,0.908014,22.1299,257.853
1935-07-22,10.79,10.73,9.3408,8.8094,13.3757,18.2538,13.7,0.44,0.926763,22.5868,262.971
1935-07-29,10.95,10.94,9.391,8.80955,13.574,18.5245,13.7,0.44,0.941232,22.9394,266.87
1935-08-05,11.49,11.18,9.4459,8.8185,14.2539,19.4221,13.7,0.44,0.988376,24.0884,280.031
1935-08-12,10.62,10.62,9.507,8.81885,13.1746,17.9515,13.7,0.44,0.914266,22.2822,258.828
1935-08-19,11.56,11.42,9.57485,8.82485,14.3408,19.5404,13.7,0.44,0.995919,24.2722,281.737
1935-08-26,11.24,11.1,9.626,8.82685,13.9438,18.9995,13.7,0.44,0.969079,23.6181,273.938
1935-09-03,11.65,11.21,9.67205,8.83295,14.4686,19.6831,13.7,0.44,1.00516,24.4974,283.93
1935-09-09,11.8,11.76,9.7368,8.8364,14.6549,19.9365,13.7,0.44,1.01883,24.8306,287.586
1935-09-16,11.26,11.26,9.7899,8.8391,13.9842,19.0242,13.7,0.44,0.972936,23.7121,274.426
1935-09-23,11.56,11.4,9.84285,8.84765,14.3568,19.531,13.7,0.44,0.999589,24.3617,281.737
1935-09-30,11.36,11.1,9.89805,8.8579,14.1084,19.1931,13.7,0.44,0.983026,23.958,276.863
1935-10-07,11.75,11.45,9.96165,8.87155,14.6148,19.8506,13.7,0.45,1.01752,24.7988,286.368
1935-10-14,11.81,11.72,10.0226,8.88905,14.6894,19.9519,13.7,0.45,1.02347,24.9437,287.83
1935-10-21,12.43,12.19,10.0929,8.9094,15.4606,20.9994,13.7,0.45,1.07795,26.2715,302.94
1935-10-28,12.61,12.36,10.177,8.93265,15.6845,21.3035,13.7,0.45,1.09431,26.6702,307.327
1935-11-04,12.92,12.62,10.2487,8.95665,15.9812,21.6668,13.8,0.46,1.12198,27.1464,312.601
1935-11-12,13.25,12.81,10.3276,8.98005,16.3894,22.2202,13.8,0.46,1.1514,27.8584,320.585
1935-11-18,13.14,13.14,10.4352,9.00115,16.2533,22.0358,13.8,0.46,1.14261,27.6457,317.924
1935-11-25,12.94,12.94,10.5175,9.0248,16.0059,21.7004,13.8,0.46,1.12599,27.2435,313.085
1935-12-02,13.15,12.75,10.6164,9.05085,16.2955,22.0544,13.8,0.47,1.14505,27.7047,318.166
1935-12-09,12.84,12.84,10.7208,9.07615,15.9114,21.5345,13.8,0.47,1.11885,27.0706,310.665
1935-12-16,12.88,12.8,10.8288,9.09995,15.9609,21.6016,13.8,0.47,1.12312,27.174,311.633
1935-12-23,13.11,12.96,10.9223,9.1219,16.2459,21.9873,13.8,0.47,1.14396,27.6783,317.198
1935-12-30,13.55,13.3,11.0276,9.14795,16.7912,22.7253,13.8,0.47,1.18314,28.6263,327.844
1936-01-06,13.78,13.41,11.159,9.17325,17.1122,23.1158,13.8,0.48,1.20403,29.1317,333.409
1936-01-13,13.75,13.71,11.2916,9.1994,17.0749,23.0655,13.8,0.48,1.20222,29.0878,332.683
1936-01-20,13.85,13.47,11.4186,9.22855,17.1991,23.2333,13.8,0.48,1.21177,29.3189,335.102
1936-01-27,14.31,13.99,11.5475,9.2608,17.7704,24.0049,13.8,0.48,1.25282,30.3122,346.232
1936-02-03,14.32,14.32,11.6811,9.2965,17.8183,24.021,13.8,0.49,1.25452,30.3533,346.474
1936-02-10,14.66,14.43,11.7855,9.3385,18.2414,24.5913,13.8,0.49,1.28514,31.094,354.7
1936-02-17,14.83,14.58,11.9207,9.38055,18.4529,24.8765,13.8,0.49,1.30086,31.4746,358.813
1936-02-24,14.6,14.35,12.0431,9.42375,18.1668,24.4907,13.8,0.49,1.28152,31.0064,353.249
1936-03-02,15.1,14.77,12.1743,9.4701,18.9619,25.51,13.7,0.5,1.32625,32.3229,368.013
1936-03-09,14.24,14.24,12.2876,9.51085,17.8819,24.0572,13.7,0.5,1.25156,30.5026,347.053
1936-03-16,15.04,14.57,12.4163,9.55805,18.8865,25.4087,13.7,0.5,1.32271,32.2368,366.551
1936-03-23,14.82,14.82,12.5422,9.60475,18.6102,25.037,13.7,0.5,1.30421,31.7859,361.189
1936-03-30,15.27,14.81,12.6653,9.65695,19.1753,25.7972,13.7,0.5,1.34466,32.7717,372.156
1936-04-06,15.39,15.39,12.768,9.70945,19.3606,25.9937,13.7,0.516667,1.3561,33.0505,375.081
1936-04-13,15.1,15.1,12.8925,9.76035,18.9958,25.5039,13.7,0.516667,1.33142,32.4491,368.013
1936-04-20,14.44,14.4,12.9957,9.8084,18.1655,24.3892,13.7,0.516667,1.27411,31.0521,351.928
1936-04-27,13.87,13.53,13.0762,9.85475,17.4484,23.4265,13.7,0.516667,1.22469,29.8478,338.036
1936-05-04,13.9,13.82,13.1582,9.90125,17.5108,23.4669,13.7,0.533333,1.22824,29.9344,338.767
1936-05-11,14.29,13.86,13.2378,9.95065,18.0021,24.1253,13.7,0.533333,1.26361,30.7964,348.272
1936-05-18,14.09,13.85,13.3108,9.99645,17.7502,23.7876,13.7,0.533333,1.24683,30.3874,343.397
1936-05-25,14.4,14.25,13.3841,10.0425,18.1407,24.311,13.7,0.533333,1.27517,31.0781,350.953
1936-06-01,14.12,14.12,13.4575,10.0829,17.6793,23.6457,13.8,0.55,1.25131,30.2757,341.635
1936-06-08,14.59,14.34,13.5347,10.1219,18.2678,24.4327,13.8,0.55,1.2939,31.3061,353.007
1936-06-15,14.83,14.74,13.6256,10.161,18.5683,24.8346,13.8,0.55,1.31612,31.8438,358.813
1936-06-22,14.95,14.95,13.7082,10.1981,18.7185,25.0356,13.8,0.55,1.32771,32.1242,361.717
1936-06-29,15.02,14.84,13.787,10.2313,18.8062,25.1528,13.8,0.55,1.33487,32.2973,363.411
1936-07-06,15.35,14.81,13.8755,10.2638,19.0992,25.4903,13.9,0.57,1.36517,32.7928,368.723
1936-07-13,15.66,15.45,13.9789,10.2984,19.4849,26.005,13.9,0.57,1.39372,33.4785,376.17
1936-07-20,15.83,15.83,14.0899,10.3397,19.6964,26.2873,13.9,0.57,1.40982,33.8654,380.253
1936-07-27,15.85,15.85,14.1952,10.3769,19.7213,26.3206,13.9,0.57,1.41258,33.9316,380.734
1936-08-03,16.08,15.77,14.2905,10.4169,19.8827,26.4792,14,0.59,1.43409,34.2022,383.499
1936-08-10,15.87,15.87,14.3824,10.4612,19.6231,26.1334,14,0.59,1.41637,33.7797,378.491
1936-08-17,15.32,15.32,14.4588,10.5021,18.943,25.2277,14,0.59,1.3683,32.6332,365.374
1936-08-24,15.92,15.55,14.5265,10.5476,19.6849,26.2157,14,0.59,1.4229,33.9354,379.683
1936-08-31,16.02,15.95,14.5932,10.5923,19.8085,26.3804,14,0.59,1.43285,34.1727,382.068
1936-09-08,16.11,16.11,14.6558,10.6384,19.9363,26.4944,14,0.61,1.44195,34.3897,384.215
1936-09-14,16.03,15,14.7228,10.6802,19.8373,26.3628,14,0.61,1.43584,34.244,382.307
1936-09-21,15.88,15.88,14.7989,10.7239,19.6516,26.1161,14,0.61,1.42345,33.9486,378.729
1936-09-28,16.35,16.01,14.878,10.7718,20.2333,26.8891,14,0.61,1.46664,34.9785,389.939
1936-10-05,16.87,16.53,14.9682,10.8238,20.8883,27.7005,14,0.646667,1.5144,36.1176,402.34
1936-10-13,17.04,16.85,15.0379,10.8736,21.0988,27.9796,14,0.646667,1.53077,36.5081,406.395
1936-10-19,17.09,17.04,15.1232,10.924,21.1607,28.0617,14,0.646667,1.53638,36.6419,407.587
1936-10-26,17.23,16.65,15.2052,10.9773,21.3341,28.2916,14,0.646667,1.55009,36.9687,410.926
1936-11-02,17.43,17.17,15.2782,11.0299,21.5865,28.5662,14,0.683333,1.56926,37.4261,415.696
1936-11-09,17.24,17.24,15.347,11.0799,21.3511,28.2548,14,0.683333,1.55334,37.0463,411.165
1936-11-16,17.13,17.13,15.4222,11.1293,21.2149,28.0745,14,0.683333,1.54461,36.8382,408.541
1936-11-23,17.34,16.89,15.4742,11.1807,21.475,28.4187,14,0.683333,1.56473,37.318,413.55
1936-11-30,17.01,16.95,15.5339,11.2306,21.0663,27.8779,14,0.683333,1.53614,36.6361,405.679
1936-12-07,17.14,16.91,15.5954,11.2836,21.2247,28.0336,14,0.72,1.54913,36.9459,408.78
1936-12-14,17,17,15.6538,11.3353,21.0514,27.8046,14,0.72,1.53773,36.674,405.441
1936-12-21,17.06,16.65,15.6957,11.3895,21.1257,27.9028,14,0.72,1.54441,36.8333,406.872
1936-12-28,17.18,16.94,15.7468,11.4459,21.2743,28.099,14,0.72,1.55652,37.1223,409.734
1937-01-04,17.48,16.93,15.8022,11.5041,21.4835,28.3174,14.1,0.73,1.58498,37.5328,413.932
1937-01-11,17.74,17.57,15.8695,11.5596,21.8031,28.7386,14.1,0.73,1.60982,38.1212,420.089
1937-01-18,17.87,17.62,15.9309,11.6177,21.9629,28.9492,14.1,0.73,1.6229,38.4307,423.167
1937-01-25,17.77,17.51,15.9895,11.6773,21.84,28.7872,14.1,0.73,1.61509,38.2458,420.799
1937-02-01,17.86,17.86,16.0678,11.736,21.9372,28.8531,14.1,0.74,1.62456,38.4702,422.931
1937-02-08,18.32,17.99,16.1468,11.7943,22.5022,29.5962,14.1,0.74,1.6677,39.4916,433.823
1937-02-15,18.37,18.1,16.2566,11.8489,22.5636,29.677,14.1,0.74,1.67355,39.6301,435.007
1937-02-23,18.06,17.97,16.3378,11.9001,22.1828,29.1762,14.1,0.74,1.6466,38.992,427.667
1937-03-01,18.62,18.09,16.4447,11.9495,22.688,29.7759,14.2,0.75,1.69897,39.9489,437.822
1937-03-08,18.36,18.36,16.5566,11.9961,22.3712,29.3601,14.2,0.75,1.67657,39.422,431.709
1937-03-15,17.72,17.72,16.6465,12.0406,21.5914,28.3367,14.2,0.75,1.61944,38.0788,416.66
1937-03-22,17.68,17.22,16.712,12.0823,21.5426,28.2727,14.2,0.75,1.6171,38.0238,415.72
1937-03-29,17.49,17.49,16.7919,12.1191,21.3111,27.9689,14.2,0.75,1.60104,37.6462,411.252
1937-04-05,17.03,16.91,16.8507,12.1522,20.5808,26.9606,14.3,0.78,1.56031,36.4318,397.636
1937-04-12,17.16,17.1,16.9051,12.189,20.7379,27.1664,14.3,0.78,1.57359,36.742,400.671
1937-04-19,16.85,16.85,16.9612,12.2204,20.3632,26.6756,14.3,0.78,1.54654,36.1104,393.433
1937-04-26,16.43,15.99,16.9909,12.248,19.8557,26.0107,14.3,0.78,1.50937,35.2425,383.626
1937-05-03,16.65,16.47,17.0166,12.2715,19.9535,26.0996,14.4,0.81,1.53101,35.4995,386.063
1937-05-10,15.81,15.65,17.0212,12.2913,18.9469,24.7829,14.4,0.81,1.4552,33.7418,366.586
1937-05-17,16.27,15.62,17.02,12.3244,19.4981,25.504,14.4,0.81,1.49898,34.7567,377.252
1937-05-24,16.26,16.23,17.0298,12.3535,19.4862,25.4883,14.4,0.81,1.49949,34.7687,377.02
1937-06-01,16.28,15.96,17.0293,12.3843,19.4774,25.4469,14.4,0.84,1.50282,34.846,377.484
1937-06-07,15.73,15.73,17.0334,12.41,18.8193,24.5872,14.4,0.84,1.45354,33.7033,364.731
1937-06-14,15.51,15.18,17.0261,12.4346,18.5561,24.2434,14.4,0.84,1.43471,33.2665,359.63
1937-06-21,15.52,15.35,17.0139,12.4558,18.5681,24.259,14.4,0.84,1.43713,33.3226,359.862
1937-06-28,15.7,15.12,16.9943,12.4782,18.7834,24.5403,14.4,0.84,1.45529,33.7438,364.036
1937-07-06,16.32,16.25,17.0072,12.5065,19.3503,25.2421,14.5,0.816667,1.51422,34.868,375.802
1937-07-12,16.42,16.38,17.0146,12.5345,19.4689,25.3968,14.5,0.816667,1.52495,35.1152,378.104
1937-07-19,16.94,16.74,17.0356,12.5679,20.0854,26.201,14.5,0.816667,1.5747,36.2608,390.079
1937-07-26,16.77,16.72,17.042,12.6031,19.8839,25.9381,14.5,0.816667,1.56036,35.9305,386.164
1937-08-02,16.85,16.85,17.0429,12.6371,19.9371,25.963,14.5,0.793333,1.56922,36.1346,388.006
1937-08-09,17.27,17.01,17.0426,12.6742,20.4341,26.6102,14.5,0.793333,1.60976,37.068,397.677
1937-08-16,16.49,16.49,17.0393,12.7124,19.5112,25.4083,14.5,0.793333,1.53848,35.4266,379.716
1937-08-23,15.88,15.88,17.0107,12.7441,18.7894,24.4684,14.5,0.793333,1.48299,34.1489,365.67
1937-08-30,15.46,15.36,16.9669,12.7737,18.2925,23.8213,14.5,0.793333,1.44519,33.2785,355.998
1937-09-07,14.19,14.19,16.9151,12.796,16.6368,21.6389,14.6,0.77,1.32786,30.3672,324.516
1937-09-13,14.57,14.23,16.8499,12.8193,17.0824,22.2184,14.6,0.77,1.3648,31.2121,333.206
